Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270030","Holdings with land size 0-<1","2000","2000","No","986031","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","269914","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270030","Holdings with land size 0-<1","2020","2020","No","144233","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","1930","1930","No","709394","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","1960","1961","No","799820","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","1970","1970","No","680063","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","1980","1982","No","644730","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","590942","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","2000","2000","No","496231","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","549446","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270031","Holdings with land size 1-<2","2020","2020","No","293607","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","121235","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270032","Holdings with land size 2-<3","2020","2020","No","93383","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270033","Holdings with land size 2-<5","1930","1930","No","1096023","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270033","Holdings with land size 2-<5","1960","1961","No","1063514","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270033","Holdings with land size 2-<5","1970","1970","No","889714","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270033","Holdings with land size 2-<5","1980","1982","No","788950","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","709845","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270033","Holdings with land size 2-<5","2000","2000","No","532431","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","120615","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","92905","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","115821","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","89212","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","1930","1930","No","492209","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","1960","1961","No","560738","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","1970","1970","No","467362","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","1980","1982","No","400790","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","354401","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","2000","2000","No","262536","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","186150","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270036","Holdings with land size 5-<10","2020","2020","No","159940","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","1930","1930","No","253959","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","1960","1961","No","288383","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","1970","1970","No","240362","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","1980","1982","No","218210","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","1990","1990","No","201321","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","2000","2000","No","158495","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","120120","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270037","Holdings with land size 10-<20","2020","2020","No","109310","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","1930","1930","No","106961","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","1960","1961","No","117391","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","1970","1970","No","111103","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","1980","1982","No","116640","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","1990","1990","No","114985","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","2000","2000","No","103599","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","87610","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270038","Holdings with land size 20-<50","2020","2020","No","85940","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270039","Holdings with land size 50-<100","1930","1930","No","25575","A","Official figure",""
"WCAD","Structural data from agricultural censuses","380","Italy","60850","Number","270039","Holdings with land size 50-<100","1960","1961","No","28086","A","Official figure",""
